사용자 유형,기존 응원 팀,질문,매칭팀,추천 리그,sbert_score,n2v_score,vector_score,매칭 스코어,llm_rank,llm_reason
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.2647736,0.5,0.7751606407244519,0.4609,2,"KT 위즈는 역사적으로 강팀으로 평가받지 못했지만, 최근 몇 년간 꾸준히 성장하고 있으며, 압도적인 팀은 아니지만 꾸준한 성적을 거두고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",LG 트윈즈,KBO,0.24709602,0.5,0.7278442646508857,0.4444,3,분석 실패 또는 신뢰도 낮음
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",제주 SK FC,K LEAGUE,0.4163566,0.5,0.6496981395205583,0.4965,2,제주 SK FC는 최근 몇 년간 꾸준한 성적을 거두지 못하고 있어 역사 성향이 강한 팀으로 보기 어렵다.
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.33733478,0.5,0.7639530248390428,0.4877,1,"전북 현대 모터스는 K LEAGUE에서 상위권을 오랫동안 지켜왔으며, 꾸준히 좋은 성적을 거두고 있어 역사 성향이 강한 팀으로 평가된다."
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.34827286,0.5,0.7395024805573199,0.4872,3,"울산 HD FC는 존재하지 않는 팀이므로, 역사 성향이 강한 팀으로 보기 어렵다."
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.40226316,0.5,0.8391046888105949,0.5287,1,"리버풀은 역사 성향이 강한 팀으로, 꾸준히 우승을 목표로 하는 경영 방침과 강력한 선수단을 보유하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.32646585,0.5,0.8584910843417664,0.5023,2,"뉴캐슬 유나이티드는 최근 몇 년간 꾸준히 성장했지만, 역사적으로는 리버풀 못지않게 강한 팀은 아닙니다."
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.38797456,0.5,0.7324546096951456,0.5017,3,"크리스탈 팰리스는 EPL에서 상대적으로 약한 팀으로, K-리그의 역사 성향이 강한 팀과 비교할 때 적합성이 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.38727048,0.5,0.8926631066210853,0.5334,1,F1 맥라렌은 강력한 팀이지만 K-리그와는 직접적인 관련이 없습니다.
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",페라리,F1,0.34453133,0.5,0.9380699792415192,0.5254,2,페라리는 F1에서 강력한 팀이지만 K-리그에 대한 역사적 성과나 특성은 없습니다.
0,,"나는 K LEAGUE는 처음인데, 압도적와(과) 역사 성향이 강한 팀을 추천해줘.",레드불,F1,0.34579372,0.5,0.9207281584775115,0.5225,3,레드불도 F1에서 활동하는 팀이지만 K-리그와는 직접적인 관련이 없습니다.
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.31566995,0.5,0.7960969816462604,0.7282,1,"키움 히어로즈는 강력한 타선과 준수한 투타 밸런스를 자랑하며, 특히 홈구장에서의 강세가 돋보입니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.36646774,0.5,0.8114514212176897,0.5089,2,"KT 위즈는 최근 몇 년간 꾸준히 성장을 보여주며, 다양한 선수들의 활약으로 인해 팀 전반에 걸쳐 높은 효율을 보이고 있습니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.38038486,0.5,0.7815366116334377,0.5085,3,"NC 다이노스는 타선에서 강한 선수들이 많지만, 투수진의 안정성과 전체적인 밸런스가 부족하여 최강 성향을 나타내기 어렵습니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",광주FC,K LEAGUE,0.39829022,0.5,0.8356004889161633,0.7897,2,"광주FC는 최근 몇 년간 꾸준한 성적을 거두고 있지만, 포항 스틸러스의 강력함에 비해 약간 뒤떨어진다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",포항 스틸러스,K LEAGUE,0.39311337,0.5,0.8018722169184982,0.7764,1,"포항 스틸러스는 K LEAGUE의 강호 중 하나로, 꾸준히 상위권에 위치하며 우승 경험이 풍부하다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",FC안양,K LEAGUE,0.3663513,0.5,0.784926162116497,0.7553,3,FC안양은 아직 상위권 진입이 어렵다는 점에서 최강 성향이 강한 팀으로 추천하기에는 적합하지 않다.
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.4883933,0.5,0.755024652548982,0.5464,2,"크리스탈 팰리스는 공격적인 축구를 선호하며, 빠른 속도와 기술적 능력이 뛰어난 선수들이 많습니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.3969871,0.5,0.7681154837998055,0.5124,1,"울버햄튼은 전술적으로 매우 유연하고, 다양한 경기 방식을 구사하며, 강력한 팀 정신을 가지고 있습니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",브라이튼 앤 호브 알비온,EPL,0.37148073,0.5,0.7544285943720351,0.4995,3,"브라이튼은 신예 선수들이 많고, 전술적으로 유연하지만, 경험이 부족한 선수들로 인해 안정적인 성과를 보장하기 어렵습니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",윌리엄스,F1,0.41211313,0.5,0.7893736611432518,0.5227,2,윌리엄스는 최근 몇 년간 꾸준히 성적을 내며 발전하고 있습니다. 그러나 맥라렌에 비해 상대적으로 덜 성공한 경력입니다.
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.45928404,0.5,0.6885181297723034,0.5214,1,"맥라렌은 F1 역사상 가장 성공적인 팀 중 하나로, 많은 챔피언십 타이틀과 우승을 차지했습니다."
0,,"나는 F1는 처음인데, 효율와(과) 최강 성향이 강한 팀을 추천해줘.",하스,F1,0.41275233,0.5,0.7731360815286796,0.5197,3,"하스는 F1 역사상 가장 성공적인 팀 중 하나가 아니지만, 최근 몇 년간 꾸준히 성적을 내며 발전하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.38679197,0.5,0.6682711506266527,0.4884,1,"2019년 창단 이후 꾸준히 성장하고 있으며, 젊은 선수들이 주축을 이룬다는 점에서 신흥 강호로 평가됩니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.38679197,0.5,0.6682711506266527,0.4884,1,"2019년 창단 이후 꾸준히 성장하고 있으며, 젊은 선수들이 주축을 이룬다는 점에서 신흥 강호로 평가됩니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.2915489,0.5,0.7751606407244519,0.4717,3,2021년부터는 젊은 선수들의 활약으로 인해 성적이 개선되었습니다. 특히 투수진의 발전이 눈에 띄집니다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.2915489,0.5,0.7751606407244519,0.4717,3,2021년부터는 젊은 선수들의 활약으로 인해 성적이 개선되었습니다. 특히 투수진의 발전이 눈에 띄집니다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",LG 트윈즈,KBO,0.26651657,0.5,0.7278442646508857,0.4522,5,분석 실패 또는 신뢰도 낮음
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",LG 트윈즈,KBO,0.26651657,0.5,0.7278442646508857,0.4522,5,분석 실패 또는 신뢰도 낮음
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.37334654,0.5,0.7639530248390428,0.5021,1,"K LEAGUE의 강호 중 하나로, 꾸준한 성적을 내고 있으며, 외국인 선수 영입과 같은 전략적인 움직임이 두드러지며 신흥 강호로서의 가능성이 높습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.37334654,0.5,0.7639530248390428,0.5021,1,"K LEAGUE의 강호 중 하나로, 꾸준한 성적을 내고 있으며, 외국인 선수 영입과 같은 전략적인 움직임이 두드러지며 신흥 강호로서의 가능성이 높습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.3780641,0.5,0.7395024805573199,0.4991,3,"최근 몇 년간 꾸준한 성적을 내고 있으며, 팀의 전략적인 움직임과 외국인 선수 영입이 신흥 강호로서의 가능성을 높입니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.3780641,0.5,0.7395024805573199,0.4991,3,"최근 몇 년간 꾸준한 성적을 내고 있으며, 팀의 전략적인 움직임과 외국인 선수 영입이 신흥 강호로서의 가능성을 높입니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",대전 하나 시티즌,K LEAGUE,0.38107628,0.5,0.7080941764379679,0.494,5,"최근 몇 년간 꾸준한 성적을 내고 있으며, 팀의 전략적인 움직임과 외국인 선수 영입이 신흥 강호로서의 가능성을 높입니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",대전 하나 시티즌,K LEAGUE,0.38107628,0.5,0.7080941764379679,0.494,5,"최근 몇 년간 꾸준한 성적을 내고 있으며, 팀의 전략적인 움직임과 외국인 선수 영입이 신흥 강호로서의 가능성을 높입니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.38167822,0.5,0.8584910843417664,0.5244,1,"뉴캐슬 유나이티드는 EPL의 신흥 강호로 분류될 수 있지만, K-리그의 신흥 강호와의 비교에서 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.38167822,0.5,0.8584910843417664,0.5244,1,"뉴캐슬 유나이티드는 EPL의 신흥 강호로 분류될 수 있지만, K-리그의 신흥 강호와의 비교에서 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.38973606,0.5,0.8391046888105949,0.5237,5,"리버풀은 EPL의 강팀으로, K-리그의 신흥 강호와의 비교에서는 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.38973606,0.5,0.8391046888105949,0.5237,5,"리버풀은 EPL의 강팀으로, K-리그의 신흥 강호와의 비교에서는 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",첼시,EPL,0.37253118,0.5,0.8706678768140022,0.5231,3,"첼시는 EPL의 강팀으로 분류되며, K-리그의 신흥 강호와의 비교에서 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",첼시,EPL,0.37253118,0.5,0.8706678768140022,0.5231,3,"첼시는 EPL의 강팀으로 분류되며, K-리그의 신흥 강호와의 비교에서 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",페라리,F1,0.3449309,0.5,0.9380699792415192,0.5256,5,"페라리는 F1에서 강력한 브랜드로, 높은 투자력을 바탕으로 빠른 발전이 가능합니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",페라리,F1,0.3449309,0.5,0.9380699792415192,0.5256,5,"페라리는 F1에서 강력한 브랜드로, 높은 투자력을 바탕으로 빠른 발전이 가능합니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",레드불,F1,0.34457737,0.5,0.9207281584775115,0.522,3,"레드불은 최근 몇 년간 꾸준히 성장하며, 높은 경쟁력을 보유하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",레드불,F1,0.34457737,0.5,0.9207281584775115,0.522,3,"레드불은 최근 몇 년간 꾸준히 성장하며, 높은 경쟁력을 보유하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.3489122,0.5,0.8926631066210853,0.5181,1,맥라렌은 전략적 운영과 강력한 기술 개발 능력을 바탕으로 신흥 강호로서의 가능성이 높습니다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.3489122,0.5,0.8926631066210853,0.5181,1,맥라렌은 전략적 운영과 강력한 기술 개발 능력을 바탕으로 신흥 강호로서의 가능성이 높습니다.
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.37405926,0.5,0.7751606407244519,0.5047,2,KT 위즈는 최근 몇 년간 꾸준히 상위권에 진출하며 명문 팀으로서의 이미지를 유지하고 있습니다.
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.38152784,0.5,0.6682711506266527,0.4863,3,"NC 다이노스는 강력한 타선과 투수진을 보유하고 있지만, 최근 몇 년간 꾸준한 성적을 내지 못해 명문 팀으로서의 이미지가 약간 부족합니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.3976872,0.5,0.5913385168143483,0.4773,1,키움 히어로즈는 강력한 투수진과 타선으로 인해 꾸준히 상위권에 진출하며 명문 팀으로서의 이미지를 유지하고 있습니다.
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.4466868,0.5,0.7639530248390428,0.5315,1,전북 현대는 K LEAGUE에서 꾸준히 우수한 성적을 거두며 명성을 쌓아온 팀입니다.
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.3793058,0.5,0.7395024805573199,0.4996,2,"울산은 최근 몇 년간의 성적이 불안하며, 실리와 명문 성향이 강하지 않습니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",강원FC,K LEAGUE,0.45957696,0.5,0.5783335409929328,0.4995,3,"강원FC는 K LEAGUE에서 비교적 낮은 순위를 차지하는 팀으로, 실리와 명문 성향이 약합니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.47990593,0.5,0.8391046888105949,0.5598,1,"리버풀은 역사적으로 강력한 팀으로, 유럽 대회에서도 꾸준히 성과를 내고 있습니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",첼시,EPL,0.46344814,0.5,0.8706678768140022,0.5595,2,"첼시는 최근 몇 년간 EPL에서 우승을 차지하며, 강력한 선수단과 성공적인 전술로 명성을 이어가고 있습니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.4573908,0.5,0.8584910843417664,0.5547,3,"뉴캐슬은 최근 몇 시즌 동안 상승세를 보이며 EPL에서 중간권을 차지하고 있지만, 리버풀과 첼시와 비교했을 때 명성이나 성적 면에서 뒤떨어집니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",페라리,F1,0.3975005,0.5,0.9380699792415192,0.5466,1,"페라리는 F1 역사상 가장 성공적인 팀 중 하나로, 여러 차례 챔피언십을 휩니다."
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",레드불,F1,0.40465987,0.5,0.9207281584775115,0.546,3,레드불은 최근 몇 년간 강력한 성적을 거두며 F1에서 중요한 역할을 하고 있습니다.
0,,"나는 EPL는 처음인데, 실리와(과) 명문 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.35240734,0.5,0.8926631066210853,0.5195,2,"맥라렌은 F1 역사상 가장 성공적인 팀 중 하나로, 여러 차례 챔피언십을 휩니다."
0,,"나는 F1는 처음인데, 전통와(과) 우승권 유지 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.36922583,0.5,0.7751606407244519,0.5027,1,"KT 위즈는 꾸준히 상위권에 위치하며, 우수한 선수단을 보유하고 있습니다."
